set_boundary,context,trigger,query,reason
33,bag,cash,makeup,query_not_in_context
33,bag,pen,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,pen,headphones,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,chalk,cash,query_not_in_context
33,bag,crayons,makeup,query_not_in_context
33,bag,crayons,cash,query_not_in_context
33,bag,cash,pen,trigger_not_in_context
33,bag,chalk,makeup,query_not_in_context
33,bag,headphones,chalk,trigger_not_in_context
33,bag,pen,headphones,query_not_in_context
33,bag,makeup,cash,query_not_in_context
33,bag,headphones,crayons,trigger_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,makeup,pen,trigger_not_in_context
33,bag,crayons,headphones,query_not_in_context
33,bag,cash,chalk,trigger_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,chalk,cash,query_not_in_context
33,bag,makeup,crayons,trigger_not_in_context
33,bag,headphones,chalk,trigger_not_in_context
33,bag,cash,chalk,trigger_not_in_context
33,bag,chalk,makeup,query_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,headphones,crayons,trigger_not_in_context
33,bag,pen,makeup,query_not_in_context
33,bag,makeup,cash,query_not_in_context
33,bag,pen,cash,query_not_in_context
33,bag,crayons,headphones,query_not_in_context
33,bag,makeup,headphones,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,chalk,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,cash,pen,trigger_not_in_context
33,bag,crayons,cash,query_not_in_context
33,bag,cash,pen,trigger_not_in_context
33,bag,cash,chalk,trigger_not_in_context
33,bag,headphones,pen,trigger_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,makeup,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,pen,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,pen,makeup,query_not_in_context
33,bag,makeup,chalk,trigger_not_in_context
33,bag,crayons,makeup,query_not_in_context
33,bag,pen,headphones,query_not_in_context
33,bag,chalk,headphones,query_not_in_context
33,bag,cash,headphones,query_not_in_context
33,bag,chalk,headphones,query_not_in_context
33,bag,crayons,cash,query_not_in_context
33,bag,makeup,cash,query_not_in_context
33,bag,crayons,cash,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,crayons,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,chalk,makeup,query_not_in_context
33,bag,chalk,headphones,query_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,headphones,pen,trigger_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,crayons,headphones,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,pen,makeup,query_not_in_context
33,bag,headphones,pen,trigger_not_in_context
33,bag,headphones,crayons,trigger_not_in_context
33,bag,cash,crayons,trigger_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,chalk,headphones,query_not_in_context
33,bag,headphones,chalk,trigger_not_in_context
33,bag,chalk,cash,query_not_in_context
33,bag,cash,chalk,trigger_not_in_context
33,bag,makeup,headphones,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,pen,cash,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,crayons,makeup,query_not_in_context
33,bag,cash,makeup,query_not_in_context
33,bag,makeup,pen,trigger_not_in_context
33,bag,chalk,makeup,query_not_in_context
33,bag,makeup,chalk,trigger_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,makeup,headphones,query_not_in_context
33,bag,pen,cash,query_not_in_context
33,bag,chalk,makeup,query_not_in_context
33,bag,cash,pen,trigger_not_in_context
33,bag,headphones,chalk,trigger_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,chalk,cash,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bag,pen,cash,query_not_in_context
33,bag,cash,crayons,trigger_not_in_context
33,bag,makeup,headphones,query_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,pen,headphones,query_not_in_context
33,bag,headphones,cash,query_not_in_context
33,bag,headphones,makeup,query_not_in_context
33,bakery,water,cakes,trigger_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,pretzels,sandwiches,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,water,query_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,pretzels,water,query_not_in_context
33,bakery,sandwiches,muffins,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,sandwiches,water,query_not_in_context
33,bakery,sandwiches,ice cream,trigger_not_in_context
33,bakery,muffins,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,pretzels,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,cakes,water,query_not_in_context
33,bakery,sandwiches,cakes,trigger_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,cakes,trigger_not_in_context
33,bakery,sandwiches,water,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,muffins,water,query_not_in_context
33,bakery,sandwiches,muffins,trigger_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,sandwiches,ice cream,trigger_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,cakes,water,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,cakes,sandwiches,query_not_in_context
33,bakery,sandwiches,cakes,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,pretzels,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,water,query_not_in_context
33,bakery,cakes,water,query_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,cakes,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,cakes,sandwiches,query_not_in_context
33,bakery,pretzels,water,query_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,cakes,sandwiches,query_not_in_context
33,bakery,muffins,water,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,water,query_not_in_context
33,bakery,ice cream,sandwiches,query_not_in_context
33,bakery,ice cream,sandwiches,query_not_in_context
33,bakery,ice cream,sandwiches,query_not_in_context
33,bakery,pretzels,sandwiches,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,muffins,water,query_not_in_context
33,bakery,sandwiches,ice cream,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,pretzels,sandwiches,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,muffins,sandwiches,query_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,muffins,water,query_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,muffins,water,query_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,sandwiches,ice cream,trigger_not_in_context
33,bakery,sandwiches,ice cream,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,pretzels,water,query_not_in_context
33,bakery,pretzels,water,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,ice cream,sandwiches,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,bakery,water,cakes,trigger_not_in_context
33,bakery,sandwiches,pretzels,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,water,muffins,trigger_not_in_context
33,bakery,water,ice cream,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,ice cream,water,query_not_in_context
33,bakery,cakes,sandwiches,query_not_in_context
33,bakery,sandwiches,muffins,trigger_not_in_context
33,bakery,water,sandwiches,query_not_in_context
33,bakery,cakes,sandwiches,query_not_in_context
33,bakery,cakes,water,query_not_in_context
33,bakery,cakes,water,query_not_in_context
33,bakery,water,pretzels,trigger_not_in_context
33,beach,coat,sunglasses,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,shorts,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,jeans,coat,query_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,sunglasses,coat,query_not_in_context
33,beach,coat,shorts,trigger_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,sunglasses,coat,query_not_in_context
33,beach,bikini,coat,query_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,sunglasses,coat,query_not_in_context
33,beach,coat,sunglasses,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,jeans,coat,query_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,sunglasses,coat,query_not_in_context
33,beach,coat,shorts,trigger_not_in_context
33,beach,jacket,coat,query_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,coat,sunglasses,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,bikini,trigger_not_in_context
33,beach,bikini,coat,query_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,jacket,coat,query_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,shorts,coat,query_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,jacket,coat,query_not_in_context
33,beach,coat,shorts,trigger_not_in_context
33,beach,sunglasses,coat,query_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,shorts,coat,query_not_in_context
33,beach,jeans,coat,query_not_in_context
33,beach,jeans,coat,query_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,coat,shorts,trigger_not_in_context
33,beach,shorts,coat,query_not_in_context
33,beach,coat,jeans,trigger_not_in_context
33,beach,bikini,coat,query_not_in_context
33,beach,shorts,coat,query_not_in_context
33,beach,coat,jacket,trigger_not_in_context
33,beach,jeans,coat,query_not_in_context
33,fridge,yogurt,meat,query_not_in_context
33,fridge,yogurt,meat,query_not_in_context
33,fridge,ketchup,meat,query_not_in_context
33,fridge,milk,meat,query_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,meat,yogurt,query_not_in_context
33,fridge,ketchup,juice,trigger_not_in_context
33,fridge,yogurt,ketchup,query_not_in_context
33,fridge,meat,ketchup,query_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,ketchup,juice,trigger_not_in_context
33,fridge,meat,ketchup,query_not_in_context
33,fridge,yogurt,milk,trigger_not_in_context
33,fridge,meat,ketchup,query_not_in_context
33,fridge,yogurt,juice,trigger_not_in_context
33,fridge,juice,yogurt,query_not_in_context
33,fridge,meat,ketchup,query_not_in_context
33,fridge,yogurt,juice,trigger_not_in_context
33,fridge,meat,juice,trigger_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,juice,meat,query_not_in_context
33,fridge,milk,ketchup,query_not_in_context
33,fridge,yogurt,milk,trigger_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,milk,ketchup,query_not_in_context
33,fridge,water,ketchup,query_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,juice,ketchup,query_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,ketchup,yogurt,query_not_in_context
33,fridge,milk,meat,query_not_in_context
33,fridge,water,yogurt,query_not_in_context
