story,trigger,query,base_prefix,trigger_prefix,base_logprob_sum,base_logprob_mean,base_query_token_count,base_tokenization_mode,but_not_logprob_sum,but_not_logprob_mean,but_not_query_token_count,but_not_tokenization_mode,delta_logprob_sum,delta_logprob_mean
meat,tofu,chicken,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have tofu but not",-2.5168843269348145,-2.5168843269348145,1,exact_concat,-3.0618844032287598,-3.0618844032287598,1,exact_concat,-0.5450000762939453,-0.5450000762939453
meat,tofu,crab,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have tofu but not",-7.7668843269348145,-7.7668843269348145,1,exact_concat,-7.81188440322876,-7.81188440322876,1,exact_concat,-0.04500007629394531,-0.04500007629394531
meat,tofu,mushrooms,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have tofu but not",-6.3918843269348145,-6.3918843269348145,1,exact_concat,-6.62438440322876,-6.62438440322876,1,exact_concat,-0.2325000762939453,-0.2325000762939453
meat,tofu,rice,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have tofu but not",-5.3918843269348145,-5.3918843269348145,1,exact_concat,-6.49938440322876,-6.49938440322876,1,exact_concat,-1.1075000762939453,-1.1075000762939453
meat,tofu,turkey,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have tofu but not",-6.2668843269348145,-6.2668843269348145,1,exact_concat,-6.37438440322876,-6.37438440322876,1,exact_concat,-0.10750007629394531,-0.10750007629394531
meat,turkey,chicken,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have turkey but not",-2.5168843269348145,-2.5168843269348145,1,exact_concat,-0.9806296825408936,-0.9806296825408936,1,exact_concat,1.536254644393921,1.536254644393921
meat,turkey,crab,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have turkey but not",-7.7668843269348145,-7.7668843269348145,1,exact_concat,-7.480629920959473,-7.480629920959473,1,exact_concat,0.2862544059753418,0.2862544059753418
meat,turkey,mushrooms,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have turkey but not",-6.3918843269348145,-6.3918843269348145,1,exact_concat,-8.793129920959473,-8.793129920959473,1,exact_concat,-2.401245594024658,-2.401245594024658
meat,turkey,rice,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have turkey but not",-5.3918843269348145,-5.3918843269348145,1,exact_concat,-7.043129920959473,-7.043129920959473,1,exact_concat,-1.6512455940246582,-1.6512455940246582
meat,turkey,tofu,"Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have ","Your friend MJ is calling a ramen restaurant to order takeout. You tell MJ, 'I'd like meat in mine, please.' MJ gives your order over the phone, and then responds, 'Sure, they have turkey but not",-4.5793843269348145,-4.5793843269348145,1,exact_concat,-4.168129920959473,-4.168129920959473,1,exact_concat,0.4112544059753418,0.4112544059753418
restaurant,cake,cocktails,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cake but not",-5.241128444671631,-5.241128444671631,1,exact_concat,-4.516558647155762,-4.516558647155762,1,exact_concat,0.7245697975158691,0.7245697975158691
restaurant,cake,salad,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cake but not",-11.163002967834473,-11.163002967834473,1,exact_concat,-7.141558647155762,-7.141558647155762,1,exact_concat,4.021444320678711,4.021444320678711
restaurant,cake,soda,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cake but not",-6.553628444671631,-6.553628444671631,1,exact_concat,-3.9540584087371826,-3.9540584087371826,1,exact_concat,2.5995700359344482,2.5995700359344482
restaurant,cake,soup,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cake but not",-11.241127967834473,-11.241127967834473,1,exact_concat,-6.516558647155762,-6.516558647155762,1,exact_concat,4.724569320678711,4.724569320678711
restaurant,cake,vodka,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cake but not",-5.678628444671631,-5.678628444671631,1,exact_concat,-5.829058647155762,-5.829058647155762,1,exact_concat,-0.15043020248413086,-0.15043020248413086
restaurant,cocktails,cake,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cocktails but not",-8.366127967834473,-8.366127967834473,1,exact_concat,-8.096681594848633,-8.096681594848633,1,exact_concat,0.26944637298583984,0.26944637298583984
restaurant,cocktails,salad,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cocktails but not",-11.163002967834473,-11.163002967834473,1,exact_concat,-10.159181594848633,-10.159181594848633,1,exact_concat,1.0038213729858398,1.0038213729858398
restaurant,cocktails,soda,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cocktails but not",-6.553628444671631,-6.553628444671631,1,exact_concat,-5.159181118011475,-5.159181118011475,1,exact_concat,1.3944473266601562,1.3944473266601562
restaurant,cocktails,soup,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ","You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have cocktails but not",-11.241127967834473,-11.241127967834473,1,exact_concat,-10.377931594848633,-10.377931594848633,1,exact_concat,0.8631963729858398,0.8631963729858398
