schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,experiment
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::51,item::51,Eweak::51,no_frame,"Sue: Do Joey's parents tolerate dating?
Mary: Joey's parents ",tolerate,encourage,query_excluded,27,39,0.6923076923,exact,-3.641087770462036,-7.234837532043457,-3.641087770462036,-7.234837532043457,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::52,item::52,Eweak::52,no_frame,"Sue: Did the candidate try?
Mary: The candidate ",tried,succeeded,query_excluded,12,42,0.2857142857,exact,-1.7753877639770508,-8.36913776397705,-1.7753877639770508,-8.36913776397705,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::53,item::53,Eweak::53,no_frame,"Sue: Is the wallpaper ugly?
Mary: The wallpaper is ",ugly,hideous,query_excluded,1,39,0.0256410256,exact,-2.6297764778137207,-4.326952462084591,-2.6297764778137207,-2.163476231042296,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::54,item::54,Eweak::54,no_frame,"Sue: Was Tom's interview understandable?
Mary: Tom's interview was ",understandable,articulate,query_excluded,10,42,0.2380952381,exact,-3.0593690872192383,-9.653119087219238,-3.0593690872192383,-9.653119087219238,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::55,item::55,Eweak::55,no_frame,"Sue: Was Tim's bathroom unpleasant?
Mary: Tim's bathroom was ",unpleasant,disgusting,query_excluded,1,39,0.0256410256,exact,-3.7756810188293457,-3.0256810188293457,-3.7756810188293457,-3.0256810188293457,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::56,item::56,Eweak::56,no_frame,"Sue: Is the lawyer usually early?
Mary: The lawyer is ",usually,always,query_excluded,25,42,0.5952380952,exact,-1.3143703937530518,-1.3143703937530518,-1.3143703937530518,-1.3143703937530518,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::57,item::57,Eweak::57,no_frame,"Sue: Does Phoebe want a car?
Mary: Phoebe ",wants,needs,query_excluded,3,39,0.0769230769,exact,-2.475359439849853,-3.8503594398498535,-2.475359439849853,-3.8503594398498535,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::58,item::58,Eweak::58,no_frame,"Sue: Is the wather warm?
Mary: The wather is ",warm,hot,query_excluded,19,42,0.4523809524,exact,-1.2335964441299438,-2.9210963249206543,-1.2335964441299438,-2.9210963249206543,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::59,item::59,Eweak::59,no_frame,"Sue: Did the rehearsal go well?
Mary: The rehearsal went ",well,superbly,query_excluded,5,39,0.1282051282,exact,-1.042290449142456,-7.409004956483841,-1.042290449142456,-3.704502478241921,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::60,item::60,Eweak::60,no_frame,"Sue: Is the waiter willing?
Mary: The waiter is ",willing,eager,query_excluded,10,42,0.2380952381,exact,-0.8329569101333618,-5.864206790924072,-0.8329569101333618,-5.864206790924072,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
